97.0378,0.19668,0.318392,0.392676,0.192188,0.146615,0.236882,0.114583,0.697653,0.397931,0.219452,0.405194,0.305096,0.836343,0.378074,0.662829,0.836654,0.68826,0.768663,1.24499,6.51042e-05,0.0604818,0.302865,0.0123047,0.0992839,11.4268,10.3102,11.2122,10.846,392.972,302.044,355.504,357.104,0.913461,0.904649,0.920964,0.914922,0.119956,0.150988,0.134267,0.15042
98.2308,0.19668,0.318392,0.392676,0.192188,0.146615,0.236882,0.114583,0.697653,0.397931,0.219452,0.405194,0.305096,0.836343,0.378074,0.662829,0.836654,0.68826,0.768663,1.24499,6.51042e-05,0.0604818,0.302865,0.0123047,0.0992839,11.4268,10.3102,11.2122,10.846,392.972,302.044,355.504,357.104,0.913461,0.904649,0.920964,0.914922,0.119956,0.150988,0.134267,0.15042
86.8459,0.413379,0.247786,0.343555,0.0679362,0.0119141,0.0283854,0.180245,0.562062,0.413144,0.157917,0.162099,0.19809,0.829615,0.521434,0.657556,0.877163,0.938921,0.882122,0.497884,0.000748698,0.0201497,0.616341,0.0789063,0.249707,17.4142,10.0904,15.8957,16.4214,804.762,242.537,649.517,684.214,0.882336,0.928343,0.89405,0.891657,0.0788387,0.0375644,0.07107,0.0900686
93.6524,0.816471,2.57461,1.83721,0.0295247,0.0262044,0.0294596,0.14979,0.41777,0.255292,0.103881,0.0953848,0.11038,0.845132,0.407259,0.64932,0.911469,0.923,0.901588,0.229232,0.000130208,0.0212891,0.832324,0.808333,0.862826,15.1955,13.0525,15.4171,17.0172,657.204,425.316,662.931,808.44,0.877327,0.878482,0.880824,0.826747,0.258062,0.197293,0.229881,0.295027
91.1936,0.129883,0.784277,0.539193,0.0627604,0.0633138,0.059668,0.107397,0.519567,0.310851,0.220533,0.267318,0.229539,0.930545,0.504391,0.735587,0.830154,0.809335,0.830436,0.528646,9.76563e-05,0.0428711,0.481055,0.24681,0.400553,16.8537,12.2653,17.5074,17.2767,645.562,361.714,696.303,741.294,0.882889,0.883747,0.880433,0.859876,0.0649756,0.0876876,0.0568803,0.0946476
85.488,0.530794,0.707324,0.785482,0.237012,0.0826172,0.185579,0.188614,0.487178,0.346799,0.23219,0.21029,0.239865,0.784708,0.545001,0.668179,0.793197,0.866309,0.811556,0.70931,0.0030599,0.0797201,0.534505,0.227995,0.351628,17.2128,12.0456,17.9929,17.4279,723.382,349.05,785.86,773.883,0.881413,0.864544,0.879017,0.859842,0.0715146,0.065529,0.067477,0.076029
94.3345,0.0619466,1.1571,0.364583,0.00664063,0.00605469,0.010612,0.0362015,0.348296,0.16029,0.1017,0.089341,0.109172,0.8446,0.633207,0.865658,0.907903,0.94163,0.908196,2.01084,0.009375,0.401888,0.906934,0.715202,0.833073,11.9978,6.92269,11.6039,12.0206,469.062,172.241,411.067,458.753,0.861037,0.840137,0.875287,0.846429,0.204727,0.327533,0.182896,0.242907
98.0198,0.0771159,1.49417,0.820931,0.0772135,1.68086,0.48584,0.0325304,0.504246,0.237171,0.0621202,0.390466,0.179492,0.87717,0.439431,0.739146,0.887507,0.529622,0.840205,1.73558,0.0127279,0.39222,1.37614,0.0383464,0.336882,11.3207,10.0286,11.518,9.58963,495.683,388.495,529.532,412.141,0.929333,0.903402,0.9161,0.89593,0.313401,0.382415,0.334815,0.418303
98.7441,0.0306315,0.160221,0.14681,0.0280273,0.0585286,0.0826172,0.0291884,0.524154,0.244803,0.0344835,0.322371,0.140979,0.897331,0.568584,0.839786,0.833398,0.774975,0.879792,1.6307,0.00514323,0.0918945,2.16104,0.0653646,0.730436,13.3825,12.1143,14.2286,12.1871,498.929,383.3,544.032,424.23,0.916598,0.91962,0.916692,0.910568,0.101505,0.135194,0.0861146,0.214165
92.4017,0.15918,1.01403,0.536686,0.0994466,0.026888,0.0688151,0.0630389,0.412583,0.216247,0.137844,0.0939525,0.126982,0.83971,0.582415,0.787684,0.904948,0.956963,0.916128,1.71608,0.0309896,0.42793,0.51543,0.514876,0.543197,14.3094,9.05135,13.7795,14.6959,589.795,251.765,544.854,642.799,0.906873,0.893819,0.912063,0.894784,0.171536,0.212005,0.176615,0.170925
98.5187,0.560156,0.75778,0.900879,0.158268,0.0194661,0.106022,0.159715,0.628631,0.393746,0.173615,0.108221,0.183684,0.73537,0.39826,0.602926,0.878921,0.973698,0.886089,1.38408,0.000195313,0.129069,0.368913,0.243262,0.266016,8.35618,11.0788,9.07524,11.1214,323,352.342,334.807,455.39,0.926948,0.924999,0.918901,0.903119,0.360238,0.242044,0.333738,0.323333
97.7916,0.33125,0.228223,0.484831,0.022168,0.00514323,0.0148438,0.0972005,0.598951,0.339431,0.10952,0.0594582,0.0997143,0.718218,0.48644,0.663227,0.867365,0.988806,0.894813,2.32998,0.00325521,0.491243,1.18587,0.560482,1.03441,13.8893,8.67278,13.0567,12.5082,578.365,252.063,510.253,529.867,0.913271,0.923631,0.918307,0.898249,0.177328,0.331134,0.189143,0.298852
88.8809,0.645182,1.10085,0.663411,0.0389648,0.003125,0.0120117,0.160655,0.567046,0.371412,0.0500832,0.0157878,0.0671586,0.683178,0.421542,0.620982,0.940748,0.997117,0.932715,1.76032,0.00185547,0.405046,1.04355,0.880729,0.989128,11.9501,8.18005,11.7992,12.2523,475.221,251.618,453.063,546.576,0.94182,0.878998,0.944861,0.923123,0.226695,0.317736,0.232093,0.321353
94.7712,0.651074,0.361296,0.525944,0.455078,0.0675456,0.300586,0.0717629,0.325051,0.177499,0.289254,0.394889,0.3574,0.81292,0.745652,0.846607,0.740791,0.699034,0.70481,1.38678,0.0023763,0.257096,0.274512,0.0871419,0.139518,20.867,10.8328,18.9649,20.999,916.622,283.687,751.111,879.627,0.81169,0.855254,0.828363,0.809581,0.0693713,0.09249,0.0752293,0.049955
